Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom,Pol_tz
1484433,N1CNC(NC1)C1CSCC(S1)(c1ccncc1)c1cccc2c1cccc2,F6-F11-F9-F16,291.0625,1225.18,356.60395375,1.5659,295.882,4,408.58276,1.57734453769,322.5158
1484939,N1CNC(NC1)c1ccc(cn1)c1ccc(c2c1cccc2)C1SCCSC1,F11-F16-F9-F6,299.1021,1238.23,370.357193283,1.5927,310.041,4,408.58276,1.6196754966,341.8738
1484956,N1CNC(NC1)c1ccc(nc1)C1SCCSC1c1cccc2c1cccc2,F6-F11-F9-F16,293.7475,1227.93,360.701367675,1.5738,298.9847,4,408.58276,1.58637600025,330.4604
1485098,N1CNC(NC1)c1ccc2c(c1C1CSCCS1)cccc2c1ccncc1,F9-F16-F11-F6,297.4063,1213.57,360.923363491,1.5743,305.5914,4,408.58276,1.5936970242100001,339.1836
1485113,N1CNC(NC1)c1ccc2c(c1c1ccncc1)c(ccc2)C1SCCSC1,F9-F16-F11-F6,291.7273,1231.55,359.276756315,1.5711,296.2586,4,408.58276,1.58192423731,327.5836
1485114,N1CNC(NC1)c1ccc2c(c1c1ccncc1)ccc(c2)C1SCCSC1,F9-F16-F11-F6,297.3749,1219.22,362.56542557800003,1.5775,305.7183,4,408.58276,1.59741110713,334.4712
1485214,N1CNC(NC1)c1cccc2c1cc(cc2c1ccccn1)C1CSCCS1,F9-F16-F11-F6,296.0475,1173.72,347.47687169999995,1.5484,307.7275,4,408.58276,1.5747722196399998,340.7969
1485458,S1CC(SC(C1)c1ccc2c(c1)cccc2)C1NCN(CN1)c1ccncc1,F6-F9-F11-F16,301.2115,1235.78,372.23114747,1.5964,313.6731,4,408.58276,1.6271991335799998,348.0932
1485555,c1ccc(cn1)C1(CSCCS1)c1cc(cc2c1cccc2)N1CNCNC1,F9-F16-F6-F11,300.0984,1198.92,359.793973728,1.5721,304.4386,4,408.58276,1.5821982327200002,334.7437
1485556,c1ccc(cn1)C1(NCNCN1)C1SCCSC1c1cccc2c1cccc2,F6-F9-F11-F16,286.527,1225.67,351.18754809,1.5555,291.1162,4,408.58276,1.56630348228,321.3609
1485571,c1ccc(cn1)C1NCN(CN1)C1CSCC(S1)c1cccc2c1cccc2,F6-F9-F11-F16,291.8365,1237.6,361.1768524,1.5748,295.9315,4,408.58276,1.5846375829799997,327.4329
1485718,c1ccc(nc1)c1c(ccc2c1cc(cc2)C1CSCCS1)C1NCNCN1,F9-F16-F11-F6,293.0073,1217.65,356.780338845,1.5662,302.7522,4,408.58276,1.5893470169600001,342.9441
1486005,C1CSC(CS1)C1NCN(CN1c1ccc2c(c1)cccc2)c1cnccn1,F6-F9-F12-F16,296.1817,1252.82,371.062357394,1.5923,304.6168,4,409.57082,1.61326875743,334.8252
1486102,C1CSC(CS1)N1CNCN(C1)c1cnc(cn1)c1cccc2c1cccc2,F6-F9-F12-F16,295.8048,1241.2,367.15291776,1.5847,316.9768,4,409.57082,1.63705500691,347.8741
1486134,C1CSC(CS1)c1c(ccc2c1cc(cc2)N1CNCNC1)c1cnccn1,F9-F16-F12-F6,304.5511,1248.48,380.22595732800005,1.6105,315.9938,4,409.57082,1.63925483456,348.5407
1486169,C1CSC(CS1)c1ccc2c(c1)c(ccc2)C1NCNCN1c1cnccn1,F9-F16-F12-F6,291.0933,1255.61,365.499658413,1.5815,298.1999,4,409.57082,1.5989573859200001,328.5794
1486285,C1NCN(CN1)C1(CSCC(S1)c1cnccn1)c1ccc2c(c1)cccc2,F6-F12-F9-F16,300.276,1248.76,374.97265776,1.6,307.2972,4,409.57082,1.6174898953,339.775
1486446,C1NCN(CN1)c1ccc(c2c1ccc(c2)C1CSCCS1)c1cnccn1,F9-F16-F12-F6,296.1973,1252.38,370.951574574,1.5921,311.6893,4,409.57082,1.63080795199,342.6401
1486505,C1NCN(CN1)c1cccc2c1c(ccc2)C1SCCSC1c1cnccn1,F9-F16-F6-F12,285.1942,1239.91,353.615140522,1.5585,290.4258,4,409.57082,1.57098409137,320.8397
1486603,C1NCN(CN1)c1nccnc1c1cc(C2CSCCS2)c2c(c1)cccc2,F9-F12-F16-F6,293.7601,1245.74,365.948706974,1.5823,308.1397,4,409.57082,1.61773333309,340.4763
1486714,N1CNC(NC1)(c1nccnc1)C1CSCC(S1)c1cccc2c1cccc2,F6-F9-F12-F16,283.9509,1254.1,356.10282369,1.5633,288.0581,4,409.57082,1.5732117078999999,321.9442
1486793,N1CNC(NC1)C1CSCC(S1)c1cncc(n1)c1cccc2c1cccc2,F6-F12-F9-F16,298.9247,1246.79,372.696326713,1.5956,306.5939,4,409.57082,1.61452376023,338.4878
1487092,c1cnc(cn1)C1CSC(CS1)N1CNC(NC1)c1ccc2c(c1)cccc2,F6-F12-F9-F16,289.9234,1263.39,366.286324326,1.5830000000000002,293.5259,4,409.57082,1.5918974748399999,327.8999
1487247,C1CSC(CS1)(c1cscc1)c1ccc2c(c1c1cccs1)cccc2,F6-F16-F7-F7,292.1594,1259.84,368.074098496,1.5846,298.2825,4,410.63832,1.5997248584600001,332.5938
1487335,C1CSC(CS1)c1cc2cc(ccc2c(c1)c1cscc1)c1cscc1,F7-F16-F7-F6,309.4652,1274.35,394.36697762,1.6369,325.7584,4,410.63832,1.6797173231600002,359.8501
1487543,C1CSC(CS1)c1cccc2c1cc(cc2)c1scc(c1)c1cccs1,F7-F16-F7-F6,319.8536,1272.55,407.02969868,1.6628,335.0378,4,410.63832,1.70349790613,365.8408
1487607,C1CSC(CS1)c1ccsc1c1csc(c1)c1cccc2c1cccc2,F7-F7-F6-F16,308.5557,1261.68,389.298555576,1.6266,320.3506,4,410.63832,1.65694001269,355.6501
1487675,C1CSC(CS1)c1cscc1c1ccc2c(c1)cccc2c1cccs1,F7-F16-F7-F6,300.3497,1258.43,377.969072971,1.604,318.2499,4,410.63832,1.64936727239,353.3703
1487815,C1SCC(SC1)c1c(ccc2c1ccc(c2)c1cccs1)c1ccsc1,F7-F16-F7-F6,312.9066,1257.97,393.62711560199995,1.6354,331.3586,4,410.63832,1.68330966841,367.5868
1487963,S1CC(SC(C1)c1ccsc1c1cccs1)c1ccc2c(c1)cccc2,F7-F7-F6-F16,305.0263,1262.02,384.949291126,1.6179,320.3017,4,410.63832,1.65703732549,353.8309
1488377,C1CSC(C(S1)c1csc(c1)c1cncs1)c1cccc2c1cccc2,F7-F14-F6-F16,294.6268,1286.41,379.01086178800006,1.6043,302.2314,4,411.62638,1.6237388850299999,335.7336
1488694,C1CSC(CS1)c1c(ccc2c1cc(cc2)c1cscc1)c1nccs1,F7-F16-F14-F6,304.2549,1276.03,388.23838004699996,1.6226,324.6065,4,411.62638,1.67570021929,356.0202
1488915,C1CSC(CS1)c1cc2cccc(c2cc1c1cccs1)c1cncs1,F7-F16-F14-F6,294.5001,1279.2,376.72452792,1.5998,312.4783,4,411.62638,1.64582238744,346.4288
1489240,C1CSC(CS1)c1ccc2c(c1)cccc2c1csc(c1)c1cncs1,F7-F16-F14-F6,307.4531,1294.45,397.982665295,1.6423,318.5243,4,411.62638,1.67175337074,348.3928
1489263,C1CSC(CS1)c1ccc2c(c1c1ccc(s1)c1cscn1)cccc2,F7-F16-F14-F6,305.564,1260.88,385.27953632,1.6167,315.44,4,411.62638,1.64177198169,350.3287
1489418,C1CSC(CS1)c1cccc2c1cc(cc2)c1scc(c1)c1cscn1,F7-F16-F14-F6,309.0637,1297.87,401.12450431900004,1.6487,327.41200000000003,4,411.62638,1.6983011296500001,363.3691
1489477,C1CSC(CS1)c1cccc2c1cccc2c1ccc(s1)c1nccs1,F7-F16-F14-F6,317.7024,1296.24,411.81855897599996,1.6707,338.8327,4,411.62638,1.7290068747,373.2805
1489684,C1CSC(CS1)c1csc(n1)c1ccc2c(c1c1cscc1)cccc2,F7-F16-F14-F6,287.5574,1290.0,370.949046,1.5885,310.3234,4,411.62638,1.64703569248,350.4392
1489927,C1CSC(CS1)c1scc(n1)c1c(ccc2c1cccc2)c1cccs1,F7-F16-F14-F6,289.2382,1270.95,367.60729029,1.5819999999999999,301.6273,4,411.62638,1.61288707391,334.9086
1490330,S1CC(SC(C1)(c1cscc1)c1ccc2c(c1)cccc2)c1cncs1,F6-F7-F14-F16,298.3007,1293.24,385.77439726800003,1.6177,300.8986,4,411.62638,1.62442138692,338.2743
1490402,S1CC(SC(C1)c1cccs1)c1ncsc1c1cccc2c1cccc2,F6-F7-F14-F16,293.5896,1272.85,373.69552236,1.5938,306.3239,4,411.62638,1.6259661764500002,339.4023
1490495,S1CC(SC(C1)c1cscn1)c1cccc2c1cc(cc2)c1cccs1,F7-F16-F6-F14,306.4959,1291.67,395.891559153,1.6380000000000001,314.0762,4,411.62638,1.65803107801,355.4266
1490500,S1CC(SC(C1)c1cscn1)c1csc(c1)c1ccc2c(c1)cccc2,F6-F7-F14-F16,309.439,1303.01,403.20211139,1.6529,323.2347,4,411.62638,1.6903348224099999,359.304
1490710,c1csc(n1)C1CSC(CS1)c1csc(c1)c1ccc2c(c1)cccc2,F6-F7-F14-F16,304.0664,1310.34,398.430366576,1.6432,316.3912,4,411.62638,1.6764778026299998,350.8114
1490867,c1scc(c1)C1CSC(CS1)c1ccc2c(c1)cccc2c1cncs1,F6-F16-F7-F14,297.2959,1309.73,389.37735910699996,1.6249,304.0409,4,411.62638,1.6427466388499998,338.8854
